HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Local Page,RegSz,C:\Windows\system32\blank.htm,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Save_Session_History_On_Exit,RegSz,no,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Show_FullURL,RegSz,no,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Show_StatusBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Show_ToolBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Show_URLinStatusBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Show_URLToolBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Use_DlgBox_Colors,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Search Page,RegSz,http://go.microsoft.com/fwlink/?LinkId=54896,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,XMLHTTP,RegDword,1,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,NoUpdateCheck,RegDword,1,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,UseClearType,RegSz,no,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Enable Browser Extensions,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Play_Background_Sounds,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Play_Animations,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Start Page,RegSz,http://go.microsoft.com/fwlink/?LinkId=69157,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,CompatibilityFlags,RegDword,0,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,FullScreen,RegSz,no,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Window_Placement,RegBinary,2C-00-00-00-00-00-00-00-01-00-00-00-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00-00-00-20-03-00-00-30-02-00-00,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,IE8RunOnceLastShown,RegDword,1,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,IE8RunOnceLastShown_TIMESTAMP,RegBinary,F4-70-D3-A3-0B-77-DB-01,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,IE8TourShown,RegDword,1,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,IE8TourShownTime,RegBinary,8C-B9-73-A5-0B-77-DB-01,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Start Page Redirect Cache,RegSz,https://www.msn.com/?ocid=iehp,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Start Page Redirect Cache_TIMESTAMP,RegBinary,93-16-36-8A-14-77-DB-01,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,Start Page Redirect Cache AcceptLangs,RegSz,en-us,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main,NotifyDownloadComplete,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2025-02-04 15:44:51.6570930,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main\WindowsSearch,Version,RegSz,6.1.7601.17514,,,Internet Explorer Registry artifacts,True,False,2025-02-04 13:49:32.3465216,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main\WindowsSearch,User Favorites Path,RegSz,file:///C:\Users\User\Favorites\,,,Internet Explorer Registry artifacts,True,False,2025-02-04 13:49:32.3465216,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main\WindowsSearch,UpgradeTime,RegBinary,(Binary data),,,Internet Explorer Registry artifacts,True,False,2025-02-04 13:49:32.3465216,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main\WindowsSearch,ConfiguredScopes,RegDword,5,,,Internet Explorer Registry artifacts,True,False,2025-02-04 13:49:32.3465216,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main\WindowsSearch,Version,RegSz,6.1.7601.17514,,,Internet Explorer Registry artifacts,False,False,2025-02-04 13:49:32.3465216,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main\WindowsSearch,User Favorites Path,RegSz,file:///C:\Users\User\Favorites\,,,Internet Explorer Registry artifacts,False,False,2025-02-04 13:49:32.3465216,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main\WindowsSearch,UpgradeTime,RegBinary,00-1E-67-9E-0B-77-DB-01,,,Internet Explorer Registry artifacts,False,False,2025-02-04 13:49:32.3465216,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,Internet Explorer,Web Browsers,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Internet Explorer\Main\WindowsSearch,ConfiguredScopes,RegDword,5,,,Internet Explorer Registry artifacts,False,False,2025-02-04 13:49:32.3465216,
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .3g2,Open Exes:  Open ProgIds: WMP11.AssocFile.3G2,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .3gp,Open Exes:  Open ProgIds: WMP11.AssocFile.3GP,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .3gp2,Open Exes:  Open ProgIds: WMP11.AssocFile.3G2,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .3gpp,Open Exes:  Open ProgIds: WMP11.AssocFile.3GP,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .AAC,Open Exes:  Open ProgIds: WMP11.AssocFile.ADTS,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .ADT,Open Exes:  Open ProgIds: WMP11.AssocFile.ADTS,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .ADTS,Open Exes:  Open ProgIds: WMP11.AssocFile.ADTS,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .aif,Open Exes:  Open ProgIds: WMP11.AssocFile.AIFF,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .aifc,Open Exes:  Open ProgIds: WMP11.AssocFile.AIFF,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .aiff,Open Exes:  Open ProgIds: WMP11.AssocFile.AIFF,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .asf,Open Exes:  Open ProgIds: WMP11.AssocFile.ASF,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .asx,Open Exes:  Open ProgIds: WMP11.AssocFile.ASX,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .au,Open Exes:  Open ProgIds: WMP11.AssocFile.AU,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .avi,Open Exes:  Open ProgIds: WMP11.AssocFile.AVI,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .bmp,Open Exes:  Open ProgIds: Paint.Picture,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .cab,Open Exes:  Open ProgIds: CABFolder,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .contact,Open Exes:  Open ProgIds: contact_wab_auto_file,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .css,Open Exes:  Open ProgIds: CSSfile,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .dib,Open Exes:  Open ProgIds: Paint.Picture,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .dll,Open Exes:  Open ProgIds: dllfile,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .docx,Open Exes:  Open ProgIds: docxfile,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .DVR,Open Exes:  Open ProgIds: MediaCenter.DVR,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .DVR-MS,Open Exes:  Open ProgIds: MediaCenter.DVR-MS,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .dwfx,Open Exes:  Open ProgIds: Windows.XPSReachViewer,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .easmx,Open Exes:  Open ProgIds: Windows.XPSReachViewer,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg,NtUser,File Extensions,Installed Software,CMI-CreateHive{D43B12B8-09B5-40DB-B4F6-F6DFEB78DAEC}\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .edrwx,Open Exes:  Open ProgIds: Windows.XPSReachViewer,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2025-02-04 15:47:08.5669238,./recmd_out/20250311152801\20250311152801_FileExts_./registry_dir/registry.0xfffff8a0012bc410.ntuserdat.reg.csv
